Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
N6600123F0487,4/19/2023,SAN DIEGO STATE UNIVERSITY FOUNDATION,503190,ACADEMIC RESEARCH: SYNCHRONIZATION OF NONLINEAR OSCILLATORS AND SIGNAL,N6600120R0014,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST NO FEE,,OFFICE OF NAVAL RESEARCH,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,4/20/2023,3/6/2025,2/14/2025,CONT_AWD_N6600123F0487_9700_N6600121D0041_9700,4/19/2023,N66001
N6600123F0564,5/8/2023,COLSA CORP,974994.51,SINGLE AWARD TASK ORDER 16 - SERVICES IAW SOW (USAF CBC2 DLTT/GS SYSTEM SOFTWARE ENGINEERING SUPPORT),N6600121R3428,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,5/4/2023,1/31/2024,5/8/2023,CONT_AWD_N6600123F0564_9700_N6600121D3428_9700,5/8/2023,N66001
N6600123F0649,5/24/2023,SAN DIEGO STATE UNIVERSITY FOUNDATION,11954.8,ANALYTICAL AND TECHNICAL SUPPORT TASK ORDER ISSUED UNDER SDSURF SAC FOR INVASIVE FLORA ERADICATION PROJECT.,N6600122R0021,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,TIME AND MATERIALS,,NAVAL WEAPONS STATION SEAL BEACH,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,5/24/2023,7/14/2024,1/28/2025,CONT_AWD_N6600123F0649_9700_N6600122D0021_9700,5/24/2023,N66001
N6600123F0735,6/15/2023,COLSA CORP,1181981.69,"SINGLE AWARD TASK ORDER 15 - SERVICES IAW SOW (TACTICAL COMMUNICATIONS ENVIRONMENT SEGMENT(TCES), TEST AND INTEGRATION SUPPORT)",N6600121R3428,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,6/21/2023,7/31/2024,6/15/2023,CONT_AWD_N6600123F0735_9700_N6600121D3428_9700,6/15/2023,N66001
N6600123F0753,6/22/2023,COLSA CORP,924997.4,MISSILE DEFENSE AGENCY DLTT/GS UPGRADE/SYSTEM ACQUISITION,N6600121R3428,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST NO FEE,,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,6/22/2023,9/30/2024,7/12/2023,CONT_AWD_N6600123F0753_9700_N6600121D3428_9700,6/22/2023,N66001
N6600123F0860,7/19/2023,SAN DIEGO STATE UNIVERSITY FOUNDATION,59981,SERVICES IN SUPPORT OF ELECTRONICALLY SCANNED ARRAYS FOR AIRBORNE AND LEO SATCOM LINKS PROJECT.,N6600120R0014,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST NO FEE,,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,7/20/2023,7/19/2024,3/29/2024,CONT_AWD_N6600123F0860_9700_N6600121D0041_9700,7/19/2023,N66001
N6600123F1090,9/6/2023,COLSA CORP,652978.46,LMMT DLTT/GS LINK MONITORING AND MANAGEMENT TOOL SYSTEM ACQUISITION TASK ORDER,N6600121R3428,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST NO FEE,,NAVAL INFORMATION WARFARE SYSTEMS,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,9/6/2023,9/30/2024,9/6/2023,CONT_AWD_N6600123F1090_9700_N6600121D3428_9700,9/6/2023,N66001
N6600123F1220,9/26/2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",179671,SERVICES,N6600120R0014,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST NO FEE,,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,DELIVERY ORDER,10/1/2023,9/30/2024,12/2/2024,CONT_AWD_N6600123F1220_9700_N6600121D0042_9700,9/26/2023,N66001
N6600123F3506,10/24/2022,"CORVID TECHNOLOGIES, LLC",237908.62,"THE SCOPE OF THIS EFFORT IS TO PROVIDE MISSILE DEFENSE AGENCY DIGITAL DISTRIBUTION DISPLAY SYSTEM (MD3S) AND NETWORK ENGINEERING OPERATIONS FOR THE BALLISTIC MISSILE DEFENSE SYSTEM TESTBED, SAN DIEGO (BTS) OPERATION AND SUPPORT.",N6600122R3506,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,10/25/2022,12/11/2027,4/25/2023,CONT_AWD_N6600123F3506_9700_N0017821D9017_9700,10/24/2022,N66001
N6600123F3507,3/21/2023,"TACTICAL ENGINEERING & ANALYSIS, INC.",11960029.13,"TO PROVIDE THE C2P SYSTEMS WITH THE COMPETENCY AND CAPACITY TO PROVIDE SUPPORT SERVICES IN ENGINEERING, DEVELOPMENT, TEST AND EVALUATION (T&E), SYSTEM INTEGRATION, INSTALLATION, FOREIGN MILITARY SALE (FMS), AND EARNED VALUE MANAGEMENT (EVM).",N6600123R3500,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,2,COST PLUS FIXED FEE,,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,4/10/2023,4/9/2026,4/2/2025,CONT_AWD_N6600123F3507_9700_N0017819D8638_9700,3/21/2023,N66001
N6600123F3511,8/3/2023,EXCEPTIONAL EMPLOYEES FOR EXCEPTIONAL RESULTS INC.,2910263.94,"PROVIDE DESIGN, DEVELOPMENT, EVALUATION AND DATA ANALYSIS, NETWORKING ARCHITECTURE,  DEVELOPMENT, DEPLOYMENT MODELING, SIMULATION TECHNIQUES, & ARTIFICIAL INTELLIGENCE FOR (RDER) PROGRAM WITHIN J7 JOINT (JWED).",N6600123R3505,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,6,COST PLUS FIXED FEE,,JOINT STAFF   MR. MARTIN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Immediate Office of the Secretary of Defense,DELIVERY ORDER,8/4/2023,8/3/2025,5/6/2025,CONT_AWD_N6600123F3511_9700_N0017819D7627_9700,8/3/2023,N66001
N6600123F3513,9/12/2023,"TACTICAL ENGINEERING & ANALYSIS, INC.",8051200.04,"NAVAL TACTICAL GRID (NTG) INTEGRATION, TEST, ENGINEERING AND NETWORKING (ITEN)",N6600123R3501,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,2,COST PLUS FIXED FEE,,NIWC PACIFIC SAN DIEGO NAVY ERP,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,9/29/2023,9/28/2025,7/18/2024,CONT_AWD_N6600123F3513_9700_N0017819D8638_9700,9/12/2023,N66001
N6660423F3002,2/23/2023,PURVIS SYSTEMS INC,16725747.78,"LIFE CYCLE SERVICES SUPPORT INCLUDING ENGINEERING ANALYSIS, TEST VERIFICATION, IMPLEMENTATION OF CONFIGURATION MANAGEMENT, PRODUCT ENGINEERING, QUALITY ASSURANCE / RELIABILITY, ACQUISITION LOGISTICS, SOFTWARE DEVELOPMENT, AND LEAN PROCESS ANALYSIS",N6660422R3012,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,3,COST PLUS FIXED FEE,,NUWC DIV NEWPORT,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2/24/2023,2/23/2026,5/1/2025,CONT_AWD_N6660423F3002_9700_N0017819D8361_9700,2/23/2023,N66604
N6660423F3006,4/24/2023,"SYSTEMS RESOURCE MANAGEMENT, INC.",9466963.32,INDUSTRIAL SERVICES ENTERPRISE TASKING PER STATEMENT OF WORK,N6660423R3006,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,5,FIRM FIXED PRICE,,NUWC DIV NEWPORT,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,4/24/2023,11/4/2026,5/1/2025,CONT_AWD_N6660423F3006_9700_N0017819D8631_9700,4/24/2023,N66604
N6833523C0168,1/17/2023,MARTIN UAV LLC,2832778.44,MARTIN UAV PHASE II BAA CONTRACT,N6833521R0315,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,NAVAL AIR WARFARE CTR AIRCRAFT DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,1/17/2023,2/28/2025,1/30/2025,CONT_AWD_N6833523C0168_9700_-NONE-_-NONE-,1/17/2023,N68335
N6833523C0248,6/13/2023,NORTHROP GRUMMAN SYSTEMS CORPORATION,28261737.92,ARC UPGRADE III,,ONLY ONE SOURCE,NOT COMPETED,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,NAVAIR WARFARE CTR AIRCRAFT DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,6/1/2023,10/31/2026,2/24/2025,CONT_AWD_N6833523C0248_9700_-NONE-_-NONE-,6/13/2023,N68335
N6833523F0498,9/21/2023,"AEROSTAR TECHNICAL SOLUTIONS, LLC",3660654.34,PRICED DELIVERY ORDER.,N6833518R0089,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,NAVAL AIR WARFARE CTR AIRCRAFT DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"334511 SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",Department of Defense,Department of the Navy,DELIVERY ORDER,9/28/2023,7/27/2024,8/14/2024,CONT_AWD_N6833523F0498_9700_N6833518D0046_9700,9/21/2023,N68335
N6893623F0415,4/27/2023,LOCKHEED MARTIN CORPORATION,1000647.02,HYPERSONIC STUDY,N6893617R0051,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,5/5/2023,7/31/2024,8/6/2024,CONT_AWD_N6893623F0415_9700_N6893619D0020_9700,4/27/2023,N68936
N6893623F0563,6/5/2023,ANALEX CORPORATION,1939297.1,RANGELYNX INSTRUMENTATION SUPPORT,N6893617R0008,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,6/2/2023,6/4/2024,2/2/2024,CONT_AWD_N6893623F0563_9700_N6893619D0033_9700,6/5/2023,N68936
N6893623F0591,6/28/2023,LOCKHEED MARTIN CORPORATION,1335297,GRAY FLAG,N6893617R0051,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,6/30/2023,7/29/2024,9/6/2024,CONT_AWD_N6893623F0591_9700_N6893619D0020_9700,6/28/2023,N68936
N6893623F0645,7/11/2023,RAYTHEON COMPANY,52559.91,ADVANCED TECHNOLOGY AND INTEGRATION,N6893623R0008,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,7/11/2023,9/30/2024,5/9/2024,CONT_AWD_N6893623F0645_9700_N6893623D0042_9700,7/11/2023,N68936
N6893623F0875,9/15/2023,LOCKHEED MARTIN CORPORATION,9775320.28,POINT BREAK PHASE 2,N6893617R0051,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVY ERP,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,9/14/2023,9/14/2024,8/8/2024,CONT_AWD_N6893623F0875_9700_N6893619D0020_9700,9/15/2023,N68936
SP470123C0003,11/10/2022,DELOITTE CONSULTING LLP,1527498.96,"JOINT ADDITIVE MANUFACTURING ACCEPTABILITY, JAMA III, DOD AM PROCUREMENT DEMO PROJECT",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,11/10/2022,10/16/2023,4/17/2025,CONT_AWD_SP470123C0003_9700_-NONE-_-NONE-,11/10/2022,SP4701
SP470123C0004,11/22/2022,ACCENTURE FEDERAL SERVICES LLC,2512662.5,ORDER TO CASH DIGITAL TWIN R&D,SP470120B0220,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,11/30/2022,1/31/2025,11/21/2024,CONT_AWD_SP470123C0004_9700_-NONE-_-NONE-,11/22/2022,SP4701
SP470123C0005,1/11/2023,NIRON MAGNETICS INC,12489500,NIRON EMERGENT III AWARD,,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/11/2023,1/11/2025,5/6/2025,CONT_AWD_SP470123C0005_9700_-NONE-_-NONE-,1/11/2023,SP4701
SP470123C0006,12/1/2022,"COORSTEK, INC.",854108,8509529652!BORON CARBIDE POWDER,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/1/2022,2/28/2024,4/22/2025,CONT_AWD_SP470123C0006_9700_-NONE-_-NONE-,12/1/2022,SP4701
SP470123C0008,1/4/2023,SWAIN ONLINE INC,601433.77,SP4701-23-C-0008 WSSP BAA 0002-19 AWARD TO SWAIN TECHS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST NO FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/15/2023,10/14/2023,11/18/2024,CONT_AWD_SP470123C0008_9700_-NONE-_-NONE-,1/4/2023,SP4701
SP470123C0010,12/15/2022,VIBRONYX INC,1557358,SP4701-23-C-0010 SUBNET AWARD TO VIBRONYX INC.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST NO FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/15/2022,6/30/2024,1/30/2024,CONT_AWD_SP470123C0010_9700_-NONE-_-NONE-,12/15/2022,SP4701
SP470123C0011,1/25/2023,NAVITAS ADVANCED SOLUTIONS GROUP LLC,1999424,AWARD OF CONTRACT,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/25/2023,8/29/2025,3/25/2025,CONT_AWD_SP470123C0011_9700_-NONE-_-NONE-,1/25/2023,SP4701
SP470123C0017,3/8/2023,NATIONAL CENTER FOR DEFENSE MANUFACTURING AND MACHINING,1824984,EMERGENT IV AWARD FOR FRONT-END ENGINEERING DESIGN (FEED) STUDY  OF A DOMESTIC SYSTEM FOR REE AND METALS RECOVERY FROM E-WASTE,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,3/8/2023,9/8/2024,2/22/2024,CONT_AWD_SP470123C0017_9700_-NONE-_-NONE-,3/8/2023,SP4701
SP470123C0018,4/5/2023,UI LABS,5648723.42,EMERGENT IV BAA0001 22 MXD LEARN CAPITAL  CURRICULUM AND PATHWAYS INTEGRATING TECHNOLOGY AND LEARNING,SP470120B0220,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/5/2023,4/4/2026,3/20/2025,CONT_AWD_SP470123C0018_9700_-NONE-_-NONE-,4/5/2023,SP4701
SP470123C0019,3/23/2023,INTERNATIONAL BUSINESS MACHINES CORPORATION,977753.59,"EMERGING TECHNOLOGIES TO ENHANCE PART, COMPONENT AND LOGISTICAL PRODUCT DATA GRANULARITY, AVAILABILITY, AND INTEROPERABILITY.",SP470120B0220,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,3/23/2023,6/22/2024,4/22/2025,CONT_AWD_SP470123C0019_9700_-NONE-_-NONE-,3/23/2023,SP4701
SP470123C0020,4/17/2023,HEXCEL CORPORATION,513950,EMERGENT IV BAA0001-22 AWARD,SP470120B0220,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIXED PRICE LEVEL OF EFFORT,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/17/2023,1/17/2024,4/22/2025,CONT_AWD_SP470123C0020_9700_-NONE-_-NONE-,4/17/2023,SP4701
SP470123C0021,4/17/2023,"EOS ENERGETICS, INC.",1830000,MODULAR PILOT-SCALE PRODUCTION OF POTASSIUM NITRATE WITH FULLY DOMESTIC SUPPLY CHAIN,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/17/2023,11/30/2024,5/7/2025,CONT_AWD_SP470123C0021_9700_-NONE-_-NONE-,4/17/2023,SP4701
SP470123C0022,7/6/2023,DELOITTE CONSULTING LLP,1792351.66,DELOITTE CONSULTING LLP - AUGMENTED REALITY GUIDED STEPS INSPECTION PILOT,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,7/6/2023,9/30/2024,9/24/2024,CONT_AWD_SP470123C0022_9700_-NONE-_-NONE-,7/6/2023,SP4701
