Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
SP470125C0065,5/29/2025,ALKEMIX CORPORATION,250000,"ENHANCING AEROSPACE BEARING SUPPLY CHAIN - EMERGENT IV, SBIR BAA TOPIC DLA203-005, TPS MATERIALS FOR HYPERSONIC APPLICATION (PREPARING DOMESTIC OXIDIZED PAN FIBER (OPF) FOR DOWNSTREAM PROCESSING)",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,5/29/2025,2/28/2026,6/3/2025,CONT_AWD_SP470125C0065_9700_-NONE-_-NONE-,5/29/2025,SP4701
SP470125C0066,5/8/2025,"AIR COMPANY HOLDINGS, INC.",0,"STRATFI PROGRAM SBIR PHASE II PREVIOUS AF CONTRACT ""FA844924P0467"" FOR ""FIXED AND FORWARD FUEL GENERATION"".",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,5/8/2025,6/30/2026,7/1/2025,CONT_AWD_SP470125C0066_9700_-NONE-_-NONE-,5/8/2025,SP4701
SP470125F0021,11/25/2024,XSB INC,15000,"MILITARY UNIFORM SYSTEM TECHNOLOGY(MUST II) EXB PARTNER OP 4 TASK ORDER $15,000.00",,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST NO FEE,,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DELIVERY ORDER,1/13/2025,1/12/2026,11/26/2024,CONT_AWD_SP470125F0021_9700_SP470121D8000_9700,11/25/2024,SP4701
SP470125F0022,11/22/2024,"LMI CONSULTING, LLC",15000,"MILITARY UNIFORM SYSTEM TECHNOLOGY (MUST II) LMI PARTNER OP 4 TASK ORDER $15,000.00",,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST NO FEE,,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DELIVERY ORDER,1/13/2025,1/12/2026,11/26/2024,CONT_AWD_SP470125F0022_9700_SP470121D8001_9700,11/22/2024,SP4701
SP470125F0023,12/10/2024,"LMI CONSULTING, LLC",497283,"LMI SMART CONTRACTS DLA CONTRACTING AUTOMATION & VISIBILITY PROOF OF CONCEPT FOR SMART CONTRACTS(TASK ORDER SP4701-25-F-0023 UNDER IDIQ SP4701-24-D1678)  PERIOD OF PERFORMANCE: 12 MONTHS TOTAL  AMOUNT OF TASK ORDER: $497,283.00",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DELIVERY ORDER,12/10/2024,12/10/2025,4/17/2025,CONT_AWD_SP470125F0023_9700_SP470124D1678_9700,12/10/2024,SP4701
SP470125F0044,12/18/2024,ACCENTURE FEDERAL SERVICES LLC,599661.19,TASK ORDER SHORT TERM PROJECT (STP) FOR AMIDA  ENTERPRISE EXPANSION MEDICAL AND C&T WEAPON SYSTEM SUSTAINMENT PROGRAM PROJECT UNDER WSSP BAA0002 19,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DELIVERY ORDER,12/18/2024,8/29/2025,5/12/2025,CONT_AWD_SP470125F0044_9700_SP470120D9029_9700,12/18/2024,SP4701
SP470125F0100,4/29/2025,ADVANCED TECHNOLOGY INTERNATIONAL,3521871,"SP470123D5001, SP470124F0005, ADVANCED TECHNOLOGY INTERNATIONAL (ATI), DLA EMERGENT METAL CASTINGS PROGRAM, ALUMINUM CASTING PERFORMANCE INITIATIVE (ACPI)",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST SHARING,,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DELIVERY ORDER,5/1/2025,4/30/2028,5/21/2025,CONT_AWD_SP470125F0100_9700_SP470123D5001_9700,4/29/2025,SP4701
SP470125P0005,10/31/2024,"DSA ACQUISITION COMPANY, LLC",100000,PHASE I FEASIBILITY STUDY FOR DSA ACQUISITION FOR AUTOMATED PART IDENTIFICATION FOR DISPOSITION INVENTORY MANAGEMENT UNDER THE STRATEGIC DISTRIBUTION AND DISPOSITION BAA PROGRAM.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,PURCHASE ORDER,10/31/2024,4/30/2025,11/4/2024,CONT_AWD_SP470125P0005_9700_-NONE-_-NONE-,10/31/2024,SP4701
SP470125P0011,2/27/2025,GHOSTDOG INC.,81743,"PHASE I FEASIBILITY STUDY FOR GHOSTDOG, INC. FOR A TRAINING MANAGEMENT TOOL UNDER THE STRATEGIC DISTRIBUTION AND DISPOSITION BAA PROGRAM.",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,PURCHASE ORDER,2/27/2025,8/27/2025,3/6/2025,CONT_AWD_SP470125P0011_9700_-NONE-_-NONE-,2/27/2025,SP4701
SP470125P0012,3/13/2025,THRUWAVE INC,99073.73,PHASE I FEASIBILITY STUDY FOR THRUWAVE. FOR AUTOMATED ANOMALY DETECTION USING MMWAVE IMAGING IN THE DEFENSE SUPPLY CHAIN UNDER THE STRATEGIC DISTRIBUTION AND DISPOSITION BAA PROGRAM.,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,PURCHASE ORDER,3/13/2025,8/12/2025,5/27/2025,CONT_AWD_SP470125P0012_9700_-NONE-_-NONE-,3/13/2025,SP4701
W50RAJ25F0003,11/20/2024,EXPONENT INC,891783.81,TRAVEL (NTE AMOUNT),,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,W6J1 RCCTO REDSTONE,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Army,DELIVERY ORDER,11/20/2024,9/30/2025,11/20/2024,CONT_AWD_W50RAJ25F0003_9700_W50RAJ21D0002_9700,11/20/2024,W50RAJ
W50RAJ25F0004,12/4/2024,"PEOPLETEC, INC.",11859624.93,SYSTEMS ENGINEERING AND TECHNICAL ASSISTANCE SUPPORT (SETA),W50RAJ24R0005,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,6,COST PLUS FIXED FEE,,W6J1 RCCTO REDSTONE,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Army,DELIVERY ORDER,12/4/2024,12/3/2027,4/18/2025,CONT_AWD_W50RAJ25F0004_9700_47QRAD20D4014_4732,12/4/2024,W50RAJ
W50RAJ25F0006,2/6/2025,EXPONENT INC,4346624.85,TASK TYPE 2 - ON INDIVIDUAL FFP TI,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,W6J1 RCCTO REDSTONE,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Army,DELIVERY ORDER,2/7/2025,2/7/2026,2/6/2025,CONT_AWD_W50RAJ25F0006_9700_W50RAJ21D0002_9700,2/6/2025,W50RAJ
W911SR25F0013,5/28/2025,"AEVEX AEROSPACE, LLC",749024,PAPER SHANK,W911SR24R0011,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F2VUN1 USSOCOM SOF AT L SW,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,334419 OTHER ELECTRONIC COMPONENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,5/27/2025,5/20/2026,5/28/2025,CONT_AWD_W911SR25F0013_9700_W911SR24D0009_9700,5/28/2025,W911SR
W912CH25C0006,12/19/2024,CORNERSTONE RESEARCH GROUP INC,1362980.53,"PH II SEQUENTIAL STTR WITH CORNERSTONE RESEARCH GROUP, INC.",W912CH25R0017,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,W4GG HQ US ARMY TACOM,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Army,DEFINITIVE CONTRACT,12/19/2024,3/18/2027,3/14/2025,CONT_AWD_W912CH25C0006_9700_-NONE-_-NONE-,12/19/2024,W912CH
W912CH25F0126,12/19/2024,DCS CORPORATION,527685.42,TECHNICAL AND ENGINEERING SERVICES (TES) SUPPORT COMBAT CAPABILITIES DEVELOPMENT COMMAND CHEMICAL BIOLOGICAL CENTER (DEVCOM CBC) AND THEIR PEO AND PM CUSTOMERS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,W4GH CCDC GROUND VEHICLE SYS,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,12/19/2024,12/31/2025,5/15/2025,CONT_AWD_W912CH25F0126_9700_W56HZV23D0017_9700,12/19/2024,W912CH
